,processed_review,0_Service/App related Issues,1_Payment Issues,2_Driver/Ride Issues
631,It is not at all convinent waste worst service ever the drivers cancel the ride as per their convenience which is not at all excepted I waited for 15 mins for the vehicle to come But then it was cancelled by the driver side I did not like the service at all Hope to see some side of the uber,0.018585990453458077,0.9339767391719657,0.0474372703745763
632,1 Drivers wouldnt pick up calls 2 Drivers will ask for destination 3 Driver wouldnt come also wouldnt cancel trip 4 You might have to wait >30min to get a car after all sort of rejections 5 Asking for 72/ parking fee in cash from the Howrah station,0.014762428774266262,0.9698268076542257,0.01541076357150812
633,So I received a 40% off next 10 rides promotion on Mondaywhen I used the app no discounts were given and when I queried this I was informed that it is expired Really annoyed with Uber,0.6319490577679663,0.026003692544208357,0.34204724968782535
634,Uber is very fraud Everytime when I booked a ride I choose Cash payment option  after the ride I pay Cash to the driver but next time when I try to book a ride again it ask for completing last payment I did many times for booking next ride Why such That means I paid double fare of so many rides Recently I came to know about this when I booked frequently that I was paying double for every ride Cash payment to the driver  online payment for next booking What type of service is this,0.007993681200994744,0.9837791721202594,0.008227146678745802
635,Demand parking charges and after booking demand extra 2 rupees per minute even passenger not able to reach railway station due to railway signal Extra money charge so very bad experience,0.18928288787651804,0.7914665729893715,0.019250539134110446
636,Worst experience ever I was overcharged upto 3 to 4 times more than the original amount The driver showed in his app a higher amount and when the ride ended i got a receipt for a lesser amount and when i complained to them with proof they said they cannot do anything Highly disappointed,0.018232432186936192,0.019555143071546013,0.9622124247415177
637,Very bad experience on this application Driver not arrived at my lacation and cancel this ride from uber side and then uber charge me 21 INR waiting charge Very bad,0.02189661801213257,0.9510641477463413,0.027039234241526138
638,My issue is resolved (i couldnt login i have been trying for 56 months now I dont know the email ID associated with my mobile number So I cant reset my password),0.7395726047825065,0.026050714750840257,0.23437668046665328
639,Pathetic experience Booked uber Two different ppl get the same cab booked After telling driver says he cancelled mineBut app gave no updation I was waiting like stupid for cab because it didnt show cancellation from drivers side Here is moreI got charged for driver cancelling my tripthats so annoying,0.016486846520130938,0.9676017310538522,0.01591142242601693
640,Very Pathetic service they will ask the destination then they will cancel the ride and problem comes when does not come to the pickup point and starts the ride,0.023425276108620982,0.9519619212824538,0.02461280260892522
641,such a pethatic app the riders always ask for place where to go as we already mension destination and after knowing destination acording to their mood the cancil the ride and for next ride wait time is very long and again same process most of time repeat very poor service,0.01957219091800929,0.9563488144248738,0.02407899465711678
642,Useless app Just because handset has been changed not allowing me to update Paytm as mode of payment States that it is used for too many accounts,0.7495472057993232,0.027209697719566675,0.22324309648111018
643,Earlier uber used to give good service now its terriblepathetic worst The drivers always ask for more money Or else they cancel the trip and as a girl I m saying at night the drivers take most advantage of it they ask for 200 rupees if its showing 70 bucks This is just ridiculousand shameful Uber should take an action on it,0.014996629851646086,0.9679928607066387,0.01701050944171513
